,timestamp,stateEstimateX,stateEstimateY,stateEstimateZ,stateEstimateVX,stateEstimateVY,stateEstimateVZ,posCtltargetX,posCtltargetY,posCtltargetZ,posCtltargetVX,posCtltargetVY,posCtltargetVZ,kalmanStateX,kalmanStateY,kalmanStateZ,kalmanVarX,kalmanVarY,kalmanVarZ,velocity,errorX,errorY,errorZ,error
0,1746552423161620003,-0.5153851509094238,-0.9117724895477295,0.029260676354169846,-0.11517848819494247,-0.010552506893873215,0.07315569370985031,-0.4919424057006836,-0.9101385474205017,0.09004656225442886,0.0837029218673706,-0.022535324096679688,0.14975115656852722,-0.5009052753448486,-0.923546552658081,0.016394754871726036,3.120581595794647e-06,1.7496040527475998e-06,2.1569210275629302e-06,0.13685464941603986,0.023442745208740234,0.0016339421272277832,0.06078588590025902,0.06517020787504327
1,1746552423258501677,-0.5307416319847107,-0.9076931476593018,0.04781598225235939,-0.04273124411702156,-0.03729240968823433,0.20489244163036346,-0.5067269802093506,-0.9023874998092651,0.0974777564406395,0.10795342922210693,-0.027728915214538574,0.11250431090593338,-0.5275503396987915,-0.9085991978645325,0.04599970951676369,1.5583451613565558e-06,1.0393820275567123e-06,2.059174676105613e-06,0.2125972616977827,0.024014651775360107,0.005305647850036621,0.049661774188280106,0.05541791420225168
2,1746552423358956856,-0.5297176837921143,-0.9116989970207214,0.062478017061948776,0.029862092807888985,-0.030222352594137192,0.10167568922042847,-0.5179861783981323,-0.8968616724014282,0.10662256926298141,0.10579395294189453,-0.02080368995666504,0.09976911544799805,-0.5289576053619385,-0.9120978116989136,0.0625557005405426,2.147750592484954e-06,1.3068812450001133e-06,3.048442977160448e-06,0.11019564856036956,0.011731505393981934,0.014837324619293213,0.04414455220103264,0.04802620024212833
3,1746552423459416590,-0.513330340385437,-0.9188122153282166,0.06768704205751419,0.1420910656452179,-0.04971446096897125,-0.010178263299167156,-0.5209211111068726,-0.8969069719314575,0.12017959356307983,0.07406425476074219,-0.0064247846603393555,0.11852757632732391,-0.5188220143318176,-0.9171232581138611,0.06779920309782028,3.327510057715699e-06,2.4102412226056913e-06,2.4647799818922067e-06,0.15088073306229713,-0.007590770721435547,0.021905243396759033,0.05249255150556564,0.057384034817892685
4,1746552423561413572,-0.4918311536312103,-0.9175478219985962,0.074729785323143,0.20994611084461212,-0.02506299503147602,0.009290570393204689,-0.5303436517715454,-0.8940351605415344,0.1376030445098877,0.009502768516540527,0.014326095581054688,0.15764272212982178,-0.49275481700897217,-0.925414502620697,0.06733758747577667,5.213451458985219e-06,4.135617018619087e-06,2.8410977392923087e-06,0.21164082280353438,-0.03851249814033508,0.023512661457061768,0.06287325918674469,0.0773893047039918
5,1746552423660535074,-0.44934314489364624,-0.9279109835624695,0.11123080551624298,0.2293582558631897,-0.022599780932068825,0.19851097464561462,-0.5470906496047974,-0.8875300884246826,0.1587052345275879,-0.06891250610351562,0.02132260799407959,0.15124833583831787,-0.4622597396373749,-0.9251258373260498,0.09338679164648056,2.0218622012180276e-06,1.038074515236076e-06,2.219316911578062e-06,0.3041752236549416,-0.09774750471115112,0.040380895137786865,0.04747442901134491,0.11592675609771316
6,1746552423759070568,-0.4054844379425049,-0.938851535320282,0.14898934960365295,0.23012599349021912,-0.024887045845389366,0.19665132462978363,-0.5578698515892029,-0.8853487968444824,0.1828407347202301,-0.19449859857559204,0.05846536159515381,0.099284328520298,-0.41004183888435364,-0.9383476376533508,0.14476905763149261,9.999999974752427e-07,1.000021143227059e-06,1.0676532156139729e-06,0.30372533876747826,-0.152385413646698,0.05350273847579956,0.03385138511657715,0.1650144647932292
7,1746552423858294408,-0.39541587233543396,-0.9383711218833923,0.14104050397872925,0.0668691098690033,0.012966874055564404,-0.06973190605640411,-0.5709535479545593,-0.8822847604751587,0.20896989107131958,-0.2463865876197815,0.06626749038696289,0.1591075211763382,-0.3968011736869812,-0.938631534576416,0.14223498106002808,1.00006400316488e-06,1.00006400316488e-06,1.0002560202337918e-06,0.09747900491749427,-0.17553767561912537,0.05608636140823364,0.06792938709259033,0.19640152017882972
8,1746552423959013820,-0.4037173390388489,-0.9426834583282471,0.10955026000738144,-0.14490185678005219,0.017023639753460884,-0.19670918583869934,-0.5806706547737122,-0.8817294836044312,0.23577594757080078,-0.2680606245994568,0.08059251308441162,0.27270475029945374,-0.39928093552589417,-0.943500816822052,0.11462477594614029,1.8230531395602156e-06,1.3800117812934332e-06,2.0405366285558557e-06,0.24490989404694602,-0.17695331573486328,0.06095397472381592,0.12622568756341934,0.2257449604865007
9,1746552424058134122,-0.4465349018573761,-0.9524667263031006,0.0341339148581028,-0.3849499523639679,-0.07811783254146576,-0.19531571865081787,-0.573323667049408,-0.8924155831336975,0.26182588934898376,-0.21383565664291382,0.08560800552368164,0.4572577476501465,-0.440544068813324,-0.9476766586303711,0.05260206758975983,3.525300598994363e-06,2.7808248432847904e-06,3.1537579161522444e-06,0.43867652266571444,-0.12678876519203186,0.060051143169403076,0.22769197449088097,0.26744189279622654
10,1746552424157651642,-0.47827285528182983,-0.9657198786735535,0.03353775292634964,-0.35693901777267456,-0.09206680208444595,0.13023000955581665,-0.6002305746078491,-0.8803014755249023,0.2857717275619507,-0.16895997524261475,0.1250743865966797,0.5616193413734436,-0.473959356546402,-0.9645237326622009,0.030513964593410492,5.452570803754497e-06,4.41231031800271e-06,2.3469056031899527e-06,0.3909496308266403,-0.12195771932601929,0.08541840314865112,0.25223397463560104,0.29290265765291823
11,1746552424258227167,-0.42816162109375,-0.9622718095779419,0.14747318625450134,-0.01582007296383381,0.02881922945380211,0.811236560344696,-0.6180040240287781,-0.8731308579444885,0.30644673109054565,-0.264737069606781,0.13629150390625,0.4404258728027344,-0.4362882375717163,-0.9651404023170471,0.11763818562030792,1.3695415645997855e-06,1.1756235380744329e-06,1.3616237310998258e-06,0.8119024445921971,-0.18984240293502808,0.08914095163345337,0.1589735448360443,0.2631707338744204
12,1746552424357553672,-0.4272060692310333,-0.9261491298675537,0.25509849190711975,-0.015247777104377747,0.2083619087934494,0.8391157388687134,-0.6331688165664673,-0.8665582537651062,0.3230651319026947,-0.2987178564071655,0.08919572830200195,0.2361065149307251,-0.42911258339881897,-0.9381576776504517,0.23963698744773865,1.3212149951868923e-06,1.2269621265659225e-06,1.6237316913247923e-06,0.8647325615240017,-0.20596274733543396,0.05959087610244751,0.06796663999557495,0.2249248540221937
13,1746552424458796130,-0.4354705810546875,-0.9133187532424927,0.31375977396965027,-0.09065382927656174,0.19021883606910706,0.44284817576408386,-0.623494565486908,-0.8767926692962646,0.3352832496166229,-0.30307966470718384,0.050988197326660156,0.1216789111495018,-0.4349408447742462,-0.9207003712654114,0.3102538287639618,1.095369157155801e-06,1.0512013659536024e-06,1.1698410844473983e-06,0.4904241318854189,-0.18802398443222046,0.03652608394622803,0.021523475646972656,0.19274447731164857
14,1746552424558845204,-0.4489542543888092,-0.9090958833694458,0.3109061121940613,-0.1649744063615799,0.10873595625162125,-0.05734974145889282,-0.6136230230331421,-0.8858688473701477,0.3432723879814148,-0.29345500469207764,0.027716517448425293,0.14380279183387756,-0.4446699321269989,-0.9109165668487549,0.30775654315948486,1.2172478136562859e-06,1.0960651479763328e-06,1.2286100172786973e-06,0.20574026290862962,-0.16466876864433289,0.023227035999298096,0.032366275787353516,0.16941922670256923
15,1746552424657706420,-0.4723418951034546,-0.9038393497467041,0.2736823856830597,-0.24722722172737122,0.054659850895404816,-0.2873218059539795,-0.6087210178375244,-0.8904330730438232,0.34768161177635193,-0.2528921365737915,0.013868451118469238,0.2114095687866211,-0.46753641963005066,-0.9051336050033569,0.2795290946960449,1.599154643372458e-06,1.3337045174921514e-06,1.6734454675315646e-06,0.3829658191530922,-0.13637912273406982,0.01340627670288086,0.07399922609329224,0.15573977923175206
16,1746552424757695088,-0.5014631152153015,-0.901883602142334,0.22921742498874664,-0.303020715713501,-0.004147964529693127,-0.19136488437652588,-0.609832763671875,-0.8901734948158264,0.3495277762413025,-0.19891464710235596,0.006185770034790039,0.3162078857421875,-0.49264317750930786,-0.9016855955123901,0.23409080505371094,4.131696641707094e-06,3.6824405924562598e-06,2.959810444735922e-06,0.3584121632055797,-0.10836964845657349,0.011710107326507568,0.12031035125255585,0.16234434988231963
