,timestamp,stateEstimateX,stateEstimateY,stateEstimateZ,stateEstimateVX,stateEstimateVY,stateEstimateVZ,posCtltargetX,posCtltargetY,posCtltargetZ,posCtltargetVX,posCtltargetVY,posCtltargetVZ,kalmanStateX,kalmanStateY,kalmanStateZ,kalmanVarX,kalmanVarY,kalmanVarZ,velocity,errorX,errorY,errorZ,error
0,1746551087116880434,1.414750337600708,0.9717763662338257,-0.0003154910809826106,-0.061886657029390335,-0.029271136969327927,-0.0326557457447052,1.3967949151992798,1.0026029348373413,-0.011573845520615578,0.0012772083282470703,0.006619691848754883,-0.023413510993123055,1.4169713258743286,0.9707323312759399,0.0003627770347520709,4.489940238272538e-06,5.235215667198645e-06,2.8644176381931175e-06,0.07584955838957387,-0.017955422401428223,0.030826568603515625,-0.011258354439632967,0.037408890255785046
1,1746551087217395417,1.40753173828125,0.9697467088699341,0.0021710761357098818,-0.08132399618625641,-0.01642979122698307,-0.00750461732968688,1.3935900926589966,1.0032331943511963,-0.015205491334199905,0.012242317199707031,0.0043866634368896484,-0.0327010378241539,1.4103363752365112,0.9697838425636292,0.0008379704086109996,6.023975402058568e-06,6.801940344303148e-06,3.4098040941898944e-06,0.08330576016536631,-0.013941645622253418,0.03348648548126221,-0.017376567469909787,0.040220135374953794
2,1746551087316866051,1.4063060283660889,0.975432276725769,0.00442019198089838,-0.053368762135505676,0.02763328142464161,0.001173384953290224,1.3853906393051147,1.010105013847351,-0.01269159559160471,0.006144285202026367,-0.007055521011352539,-0.035902854055166245,1.4108937978744507,0.9737549424171448,0.004241932649165392,7.828151865396649e-06,8.632713615952525e-06,2.455055891914526e-06,0.06010989807359712,-0.02091538906097412,0.03467273712158203,-0.01711178757250309,0.043959816571509026
3,1746551087416959413,1.4037669897079468,0.9833646416664124,0.0035948525182902813,-0.0386386476457119,0.06424031406641006,-0.0053906566463410854,1.3836314678192139,1.007313847541809,-0.002406490035355091,0.011843204498291016,-0.011689424514770508,-0.015004226006567478,1.4047071933746338,0.9756789207458496,0.004019391257315874,9.51397669268772e-06,1.0317078704247251e-05,2.8181586912978673e-06,0.07515864702294223,-0.02013552188873291,0.02394920587539673,-0.006001342553645372,0.03185937564108836
4,1746551087516565136,1.4227770566940308,0.9873557090759277,0.01762974075973034,0.0016191949835047126,0.03605962544679642,0.06667362153530121,1.3840287923812866,1.0007394552230835,0.01641984097659588,-0.032849788665771484,-0.034127235412597656,-0.016117669641971588,1.4226998090744019,0.9880688786506653,0.023138724267482758,6.527070581796579e-06,5.995167612127261e-06,2.826058107530116e-06,0.07581747943838832,-0.03874826431274414,0.013383746147155762,-0.0012098997831344604,0.04101239453710325
5,1746551087616665218,1.428065538406372,0.9892546534538269,0.020266765728592873,-0.012525063008069992,-0.02310919761657715,0.013604801148176193,1.4008879661560059,0.9700635075569153,0.043584179133176804,-0.05654335021972656,-0.04002642631530762,0.04497826099395752,1.4268964529037476,0.9900192618370056,0.027870764955878258,6.516455869132187e-06,5.80087180424016e-06,3.1374509035231313e-06,0.029597345018084892,-0.02717757225036621,-0.01919114589691162,0.02331741340458393,0.040627851064764596
6,1746551087716540534,1.4097936153411865,0.9735447764396667,0.023043151944875717,-0.11323229223489761,-0.09726986289024353,0.04602724686264992,1.4053891897201538,0.9559844136238098,0.07793592661619186,-0.038996219635009766,-0.0012521743774414062,0.11035113781690598,1.414656162261963,0.9776042103767395,0.022486362606287003,2.884323976104497e-06,2.790138069030945e-06,2.1143978301552124e-06,0.15620974900822082,-0.004404425621032715,-0.017560362815856934,0.05489277467131615,0.05780122851974366
7,1746551087816346576,1.403696894645691,0.9651778340339661,0.027209503576159477,-0.1304512619972229,-0.15395130217075348,0.09595360606908798,1.392797589302063,0.9665712714195251,0.11752941459417343,-0.0354762077331543,0.02529728412628174,0.18776769936084747,1.404175043106079,0.9662688374519348,0.024720141664147377,2.341460458410438e-06,2.340313812965178e-06,2.4591784040239872e-06,0.22344043885205842,-0.01089930534362793,0.001393437385559082,0.09031991101801395,0.09098583873891072
8,1746551087917059642,1.4105409383773804,0.955359697341919,0.015079298987984657,0.01802908256649971,-0.111503466963768,0.02359984628856182,1.3887050151824951,0.964905321598053,0.15986740589141846,-0.05633234977722168,0.0459367036819458,0.2927674353122711,1.4033377170562744,0.9599530696868896,0.01846601627767086,3.026641707037925e-06,3.281628096374334e-06,3.2360896966565633e-06,0.1153907435974546,-0.021835923194885254,0.009545624256134033,0.1447881069034338,0.1467362340558473
9,1746551088017128891,1.384687900543213,0.9886027574539185,0.052060239017009735,0.059031952172517776,0.11529190838336945,0.2198852300643921,1.4044795036315918,0.934518575668335,0.20221084356307983,-0.02829742431640625,-0.0019466876983642578,0.32105955481529236,1.3827991485595703,0.9853531122207642,0.048367030918598175,1.1007979310306837e-06,3.5827547435474116e-06,1.6958285868895473e-06,0.25519896143293436,0.019791603088378906,-0.054084181785583496,0.1501506045460701,0.16081669788232283
