,timestamp,stateEstimateX,stateEstimateY,stateEstimateZ,stateEstimateVX,stateEstimateVY,stateEstimateVZ,posCtltargetX,posCtltargetY,posCtltargetZ,posCtltargetVX,posCtltargetVY,posCtltargetVZ,kalmanStateX,kalmanStateY,kalmanStateZ,kalmanVarX,kalmanVarY,kalmanVarZ,velocity,errorX,errorY,errorZ,error
0,1746551066634834514,-0.5377965569496155,-0.7312174439430237,0.3497146964073181,-0.26181861758232117,-0.13022053241729736,-0.23273389041423798,-0.6445221304893494,-0.6641589403152466,0.3500004708766937,-0.08840203285217285,0.009059429168701172,0.014452589675784111,-0.5306360125541687,-0.7252277731895447,0.35352835059165955,1.3039382338320138e-06,1.2386896059979335e-06,1.4650355524281622e-06,0.37372642309998455,-0.10672557353973389,0.0670585036277771,0.00028577446937561035,0.1260447246941699
1,1746551066735098965,-0.5547528862953186,-0.7262411713600159,0.3517044186592102,-0.20538492500782013,-0.02970726415514946,0.03447596728801727,-0.6427122354507446,-0.6673120856285095,0.3500004708766937,-0.04193437099456787,0.010055780410766602,0.03386792540550232,-0.5538500547409058,-0.7292860150337219,0.3439435064792633,1.4652266600023722e-06,1.40102349632798e-06,1.6754519265305134e-06,0.2103665403159356,-0.08795934915542603,0.05892908573150635,-0.0017039477825164795,0.10588856258842554
2,1746551066833464449,-0.5390855669975281,-0.6982114315032959,0.33655861020088196,-0.0033075835090130568,0.12491557002067566,0.0011868115980178118,-0.6317137479782104,-0.681198239326477,0.3500004708766937,-0.06394660472869873,-0.04091358184814453,0.02917131967842579,-0.5453029870986938,-0.7063373327255249,0.3464033007621765,2.4574369490437675e-06,2.1925570763414726e-06,2.1288190055201994e-06,0.12496498815279666,-0.09262818098068237,0.017013192176818848,0.013441860675811768,0.09513207786158859
3,1746551066933614414,-0.5922766327857971,-0.7425252795219421,0.3701837658882141,-0.18743649125099182,-0.12203454971313477,0.11456210166215897,-0.6188240647315979,-0.699260950088501,0.35000044107437134,0.011838912963867188,-0.003085494041442871,0.0005518477410078049,-0.5821885466575623,-0.7336018681526184,0.3607010543346405,1.1266539559073863e-06,1.0864239357033512e-06,1.137704430220765e-06,0.25129533364832213,-0.02654743194580078,0.04326432943344116,-0.020183324813842773,0.05462540567156759
4,1746551067034711060,-0.6115365028381348,-0.7584766149520874,0.36556097865104675,-0.1501116305589676,-0.12809617817401886,0.006051913369446993,-0.6062421202659607,-0.7198584079742432,0.35000041127204895,0.06646525859832764,0.02466273307800293,-0.009820416569709778,-0.6098980903625488,-0.7570033669471741,0.3654630780220032,1.3642677458847174e-06,1.276641569347703e-06,1.4969288031352335e-06,0.19743038810500588,0.005294382572174072,0.03861820697784424,-0.015560567378997803,0.04197055699130628
5,1746551067134393097,-0.6163066625595093,-0.7592084407806396,0.37994784116744995,-0.04201635345816612,-0.03437408432364464,0.12760348618030548,-0.5955219268798828,-0.7418121695518494,0.35000038146972656,0.07994401454925537,0.01398777961730957,-0.019513152539730072,-0.6156478524208069,-0.7599080204963684,0.36874035000801086,1.2071740229657735e-06,1.0000209158533835e-06,1.4713023119838908e-06,0.1386708380171476,0.020784735679626465,0.017396271228790283,-0.02994745969772339,0.04039165547838242
6,1746551067234042735,-0.612761914730072,-0.7581030130386353,0.378117173910141,0.03713420033454895,0.004071828909218311,0.02336198091506958,-0.5920188426971436,-0.7608256340026855,0.3500003516674042,0.06640815734863281,-0.023027539253234863,-0.05566270649433136,-0.6138659715652466,-0.7587442994117737,0.38634422421455383,1.1334550436004065e-06,1.1053464277210878e-06,1.3412854968919419e-06,0.04406030841277029,0.020743072032928467,-0.002722620964050293,-0.028116822242736816,0.03504630358977684
7,1746551067334632759,-0.6162157654762268,-0.7633233070373535,0.35798490047454834,0.025465287268161774,-0.01716279424726963,-0.12630096077919006,-0.593906044960022,-0.7781168818473816,0.3500003218650818,0.06757032871246338,-0.0485987663269043,-0.00035529211163520813,-0.6165825724601746,-0.7629266977310181,0.36049342155456543,2.987900188600179e-06,1.816609938032343e-06,1.7709203348204028e-06,0.12998067185459006,0.022309720516204834,-0.014793574810028076,-0.007984578609466553,0.027934333368487944
8,1746551067435954712,-0.584958016872406,-0.7376967072486877,0.3759719729423523,0.1734645962715149,0.11170332133769989,0.06007014214992523,-0.598426103591919,-0.7950246334075928,0.350000262260437,0.0187528133392334,-0.11624300479888916,-0.00968795083463192,-0.5960295796394348,-0.7480807304382324,0.363918274641037,2.573902975200326e-06,2.277111434523249e-06,2.0170111838524463e-06,0.21488606314841668,-0.01346808671951294,-0.05732792615890503,-0.025971710681915283,0.06436155866128711
9,1746551067534460340,-0.5920017957687378,-0.7534948587417603,0.39993008971214294,0.08180246502161026,-0.015926837921142578,0.10190290212631226,-0.605421781539917,-0.8105912804603577,0.3500002324581146,0.012667417526245117,-0.1343364715576172,-0.09146100282669067,-0.5952277183532715,-0.757138192653656,0.40193241834640503,1.0000202337323572e-06,1.0000202337323572e-06,1.0000809425037005e-06,0.13164159263524158,-0.0134199857711792,-0.05709642171859741,-0.04992985725402832,0.07702654111781353
