,timestamp,stateEstimateX,stateEstimateY,stateEstimateZ,stateEstimateVX,stateEstimateVY,stateEstimateVZ,posCtltargetX,posCtltargetY,posCtltargetZ,posCtltargetVX,posCtltargetVY,posCtltargetVZ,kalmanStateX,kalmanStateY,kalmanStateZ,kalmanVarX,kalmanVarY,kalmanVarZ,velocity,errorX,errorY,errorZ,error
0,1746546623795140711,-0.5275912284851074,-0.734733521938324,0.36466774344444275,-0.03187751770019531,-0.03758598864078522,-0.04931432381272316,-0.46678489446640015,-0.7775698304176331,0.3500005602836609,-0.0006613731384277344,-0.0035892724990844727,-0.017610562965273857,-0.5290379524230957,-0.7366874814033508,0.33794790506362915,3.2002742500480963e-06,3.077609335377929e-06,2.1953769646643195e-06,0.0697193316802278,0.060806334018707275,-0.04283630847930908,-0.01466718316078186,0.0758121747663332
1,1746546623894211755,-0.529387891292572,-0.7367594242095947,0.33613160252571106,-0.02867395430803299,-0.027065914124250412,-0.17928634583950043,-0.47038567066192627,-0.7767149209976196,0.3500005602836609,8.404254913330078e-05,-0.002575397491455078,0.05468113720417023,-0.5438698530197144,-0.741093099117279,0.32754412293434143,5.60801845495007e-06,3.4210283956781495e-06,2.5005133466038387e-06,0.18357111201798995,0.05900222063064575,-0.0399554967880249,0.013868957757949829,0.07259512209657798
2,1746546623993681650,-0.544221818447113,-0.7413498759269714,0.326840877532959,-0.06882684677839279,-0.024686450138688087,-0.06721814721822739,-0.47580963373184204,-0.7767592072486877,0.3500005602836609,0.02719712257385254,0.0027502775192260742,0.07637092471122742,-0.5149028301239014,-0.7551612257957458,0.35654616355895996,1.3015015838391264e-06,1.6020176190068014e-06,1.928828623931622e-06,0.09932187560330091,0.068412184715271,-0.03540933132171631,0.023159682750701904,0.08043891264357443
3,1746546624095336189,-0.5140209794044495,-0.7556763887405396,0.35857313871383667,0.09078275412321091,-0.058417756110429764,0.20520278811454773,-0.4822504222393036,-0.7790767550468445,0.3500005304813385,-0.03592485189437866,0.01643228530883789,0.01914994791150093,-0.5257968306541443,-0.7300508618354797,0.4152195453643799,1.0000202337323572e-06,1.0000202337323572e-06,1.0000809425037005e-06,0.2318670457938277,0.031770557165145874,-0.02340036630630493,-0.008572608232498169,0.04037864606151311
4,1746546624193613664,-0.5257616639137268,-0.7292382717132568,0.41140586137771606,0.00954229012131691,0.07026848196983337,0.316752552986145,-0.4881361722946167,-0.7852421998977661,0.3500005006790161,-0.016516566276550293,-0.048441290855407715,-0.1000501736998558,-0.5193424820899963,-0.7168585062026978,0.4203537404537201,1.1888106428159517e-06,1.1165234354848508e-06,1.245390535586921e-06,0.3245934298200516,0.03762549161911011,-0.05600392818450928,-0.06140536069869995,0.09122902999710587
5,1746546624294228712,-0.5186378955841064,-0.714859664440155,0.4217500686645508,0.0379619263112545,0.10219112783670425,0.048687100410461426,-0.48773810267448425,-0.7989725470542908,0.3500004708766937,-0.035438477993011475,-0.10027241706848145,-0.1152992844581604,-0.5220480561256409,-0.7196532487869263,0.41227400302886963,1.1094459750893293e-06,1.0803386203406262e-06,1.2087275536032394e-06,0.11939249643163133,0.030899792909622192,-0.08411288261413574,-0.07174959778785706,0.11479450773550179
6,1746546624393787275,-0.5219600796699524,-0.7192162275314331,0.40924277901649475,0.002351938746869564,0.017597494646906853,-0.16368769109249115,-0.49113696813583374,-0.8137463927268982,0.35000041127204895,-0.03900879621505737,-0.1207132339477539,-0.09801612794399261,-0.5253279209136963,-0.7255265712738037,0.38305938243865967,1.424471520294901e-06,1.0000202337323572e-06,1.5498220591325662e-06,0.16464769554690933,0.030823111534118652,-0.09453016519546509,-0.0592423677444458,0.1157396840867245
7,1746546624493977442,-0.5259901285171509,-0.7268112897872925,0.377878338098526,-0.0364447757601738,-0.07178474217653275,-0.2564695179462433,-0.4982903301715851,-0.8289587497711182,0.35000038146972656,-0.04369688034057617,-0.1392049789428711,-0.03953445702791214,-0.522680938243866,-0.7284167408943176,0.3798108994960785,9.999999974752427e-07,9.999999974752427e-07,1.2012503702862887e-06,0.26880826721873535,0.027699798345565796,-0.10214745998382568,-0.02787795662879944,0.10944662112340199
8,1746546624593242568,-0.5202517509460449,-0.7261865735054016,0.37517863512039185,-0.015122616663575172,-0.0874846950173378,-0.0674167051911354,-0.5039005875587463,-0.8468061685562134,0.3500003218650818,-0.06312012672424316,-0.17002129554748535,-0.020741570740938187,-0.5304799675941467,-0.743908166885376,0.36934754252433777,9.999999974752427e-07,9.999999974752427e-07,1.0000642305385554e-06,0.11147769972446737,0.016351163387298584,-0.12061959505081177,-0.02517831325531006,0.12429961670384375
9,1746546624693978239,-0.5302746295928955,-0.7435542345046997,0.3750302195549011,-0.06987354904413223,-0.16161908209323883,0.021524978801608086,-0.5114850401878357,-0.863979160785675,0.3500002920627594,-0.05928826332092285,-0.1712263822555542,-0.01914280652999878,-0.5261074900627136,-0.7464380860328674,0.36553940176963806,1.6122412489494309e-06,1.4949661135688075e-06,1.6825565580802504e-06,0.17738761305427586,0.018789589405059814,-0.12042492628097534,-0.025029927492141724,0.12442551510864222
10,1746546624793765065,-0.5266084671020508,-0.7492075562477112,0.3648274838924408,-0.034794390201568604,-0.13905809819698334,-0.033691681921482086,-0.5214798450469971,-0.878982663154602,0.3500002324581146,-0.0816718339920044,-0.2018815279006958,-0.012340901419520378,-0.54033362865448,-0.7715178728103638,0.37048107385635376,1.1160850590385962e-06,1.0868467370528379e-06,1.2267039437574567e-06,0.14725126041687792,0.005128622055053711,-0.12977510690689087,-0.014827251434326172,0.13072003871623994
11,1746546624893557062,-0.5385869741439819,-0.7690821290016174,0.3666355311870575,-0.08051791042089462,-0.18135587871074677,-0.009785457514226437,-0.5334545373916626,-0.8908740282058716,0.35000020265579224,-0.06895589828491211,-0.18397128582000732,-0.02364306151866913,-0.5554580688476562,-0.796720564365387,0.3469822108745575,1.6019480426621158e-06,1.2025549267491442e-06,1.3154684666005778e-06,0.19866767180459188,0.005132436752319336,-0.12179189920425415,-0.01663532853126526,0.12302984505451874
12,1746546624993397490,-0.5554219484329224,-0.7947896718978882,0.35668474435806274,-0.12208656221628189,-0.20941071212291718,-0.054820120334625244,-0.5437918305397034,-0.9008517265319824,0.35000020265579224,-0.0491863489151001,-0.15353786945343018,0.025787776336073875,-0.5674018859863281,-0.812624454498291,0.3360743820667267,2.179858711315319e-06,1.6104058886412531e-06,1.8908341417045449e-06,0.24852207270003232,0.011630117893218994,-0.10606205463409424,-0.006684541702270508,0.10690697906678102
13,1746546625092849174,-0.569771409034729,-0.8166509866714478,0.3337844908237457,-0.12295375764369965,-0.2037525177001953,-0.10932529717683792,-0.5510904788970947,-0.9091579914093018,0.35000020265579224,-0.03502213954925537,-0.14215803146362305,0.04720243811607361,-0.569548487663269,-0.8168641924858093,0.36732444167137146,1.0759393944681506e-06,1.051250933414849e-06,1.1462732345535187e-06,0.2618868755601891,0.018680930137634277,-0.092507004737854,0.01621571183204651,0.09575736204906905
14,1746546625192068831,-0.5707514882087708,-0.8192049264907837,0.3708134889602661,-0.05744926258921623,-0.11543044447898865,0.17905357480049133,-0.5590728521347046,-0.913347601890564,0.3500002324581146,-0.038497209548950195,-0.14988017082214355,-0.021045580506324768,-0.5710706114768982,-0.8263203501701355,0.3816942572593689,1.0000048860092647e-06,1.0000048860092647e-06,1.1949965710300603e-06,0.22064629598861782,0.011678636074066162,-0.09414267539978027,-0.02081325650215149,0.09712067502958999
15,1746546625296126289,-0.5705622434616089,-0.8279391527175903,0.3745453953742981,-0.03524433821439743,-0.11933466047048569,0.04708579555153847,-0.567419171333313,-0.9138430953025818,0.350000262260437,-0.04100048542022705,-0.1398465633392334,-0.050163596868515015,-0.5793941020965576,-0.8421522378921509,0.3701351284980774,9.999999974752427e-07,9.999999974752427e-07,1.1120648650830844e-06,0.13304133458627893,0.0031430721282958984,-0.08590394258499146,-0.024545133113861084,0.08939703470264737
16,1746546625394406633,-0.5785840153694153,-0.8399245142936707,0.37693411111831665,-0.051658082753419876,-0.1187375858426094,-0.008131679147481918,-0.5707816481590271,-0.9146233201026917,0.3500003516674042,-0.026841163635253906,-0.11186492443084717,-0.024327263236045837,-0.5835780501365662,-0.85207599401474,0.368988960981369,1.2310006241023075e-06,1.178321213046729e-06,1.3709098993786029e-06,0.12974319254299166,0.007802367210388184,-0.074698805809021,-0.026933759450912476,0.07978857011840221
17,1746546625492586049,-0.5825666189193726,-0.8497180342674255,0.37596338987350464,-0.041650764644145966,-0.11151902377605438,-0.020138274878263474,-0.5737947821617126,-0.9137691259384155,0.35000044107437134,-0.0201265811920166,-0.09344041347503662,-0.02278096228837967,-0.5808484554290771,-0.8547648191452026,0.3437884449958801,2.7666151254379656e-06,2.7227533792029135e-06,2.6748605250759283e-06,0.12073453927720403,0.008771836757659912,-0.06405109167098999,-0.0259629487991333,0.06966751161549416
18,1746546625592194338,-0.5814957618713379,-0.8569190502166748,0.34022900462150574,-0.01843639649450779,-0.09120580554008484,-0.17363356053829193,-0.5746096968650818,-0.9134300351142883,0.3500005602836609,-0.02660071849822998,-0.08942699432373047,0.029254291206598282,-0.5813536643981934,-0.8612797260284424,0.314236044883728,7.120802365534473e-06,7.305043709493475e-06,3.8042808228055947e-06,0.1969949568520046,0.0068860650062561035,-0.056510984897613525,0.009771555662155151,0.05776151491631158
